Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Pivot_Energy,Flux1000,PL_Index,Unc_LP_Index,LP_Beta,LP_Sigcurv,hr12,hr23,Unc_PLEC_Expfactor,Unc_PLEC_Index,hr34,hr45,hr56,hr67,Variability_Index,Spectrum_Type,Unc_LP_beta,PLEC_Expfactor,ASSOC_FGL,ASSOC_FHL,CLASS1,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,FLAGS,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_Predict,NN_Predict,LR_Predict,RF_Predict,Category_Prob
4FGL J1934.2+1036,47.27727,-4.511293,884.3822,-21.8669363,2.6344104,0.26313108,0.26577187,1.9736893,-0.57483876,-0.7277594,0.007860638,0.6666667,-0.6383273,-0.84757364,-0.998431,0.9839778,2.35339591,PowerLaw,0.177045,0.71506304,,,agn,LQAC 293+010 001,0.39,0,0,0.999402937,0.000597,0.973142247,0.026857753,0.991674204,0.008325796,0.984019786,0.015980214,0,0,0,0,AGN
4FGL J1935.0-0553,32.597115,-12.3723135,1060.2596,-22.1167242,2.5934384,0.20698048,0.09218527,0.8650213,-0.7342824,-0.5675521,0.004064946,0.6666667,-0.8347872,-0.39012152,-0.99491894,-0.9972272,2.29934221,PowerLaw,0.1237675,0.38983807,,,,,0,0,0,0.999666143,0.000334,0.975084965,0.024915035,0.995832297,0.004167703,0.990949037,0.009050963,0,0,0,0,AGN
4FGL J1936.6+1921,55.22214,-0.77151924,1883.6421,-20.8748974,2.4452648,0.49718237,0.67617315,3.2356393,-0.35285553,-0.5004727,0.00731933,0.6666667,-0.25259575,-0.66919994,-0.9999996,0.9999868,1.30626767,LogParabola,0.46578258,0.99797434,,,,,0,0,24,0.18798797,0.81201203,0.789973734,0.210026266,0.758753033,0.241246967,0.604615374,0.395384626,1,0.101,0,0.025,MIXED
4FGL J1937.1-0444,33.89388,-12.322288,2599.1042,-22.1628444,2.2839787,0.2039231,-0.011247342,0.144852,0.7531859,-0.9118102,0.001966716,0.6666667,-0.6281074,-0.3746944,-0.48834524,-0.9999591,1.56850529,PowerLaw,0.074306734,0.2585134,,,,,0,0,0,0.999106114,0.000894,0.972107926,0.027892074,0.992661894,0.007338106,0.994617764,0.005382236,0,0,0,0,AGN
4FGL J1939.7-1242,26.781317,-16.377941,779.7871,-22.2454254,2.5869787,0.29539472,0.44034952,2.5062897,0.99296784,-0.63403094,0.011062804,0.6666667,-0.71901006,-0.6930744,-0.9638449,-0.99998647,1.02605585,PowerLaw,0.26611027,0.76720744,,,,,0,0,0,0.994013686,0.005986314,0.65272848,0.34727152,0.529543396,0.470456604,0.914198201,0.085801799,0,0.238,0.215,0,AGN
4FGL J1940.2-2511,14.687042,-21.35808,1292.7279,-21.3752319,2.3287253,0.13562453,0.26258418,3.3306656,0.99944085,0.35218197,0.004660665,0.6666667,-0.6439454,-0.70522267,-0.7414983,-0.9998934,1.62883447,LogParabola,0.10913012,0.4044431,,,,,0,0,0,0.894029354,0.105970646,0.667664549,0.332335451,0.612916035,0.387083965,0.891702013,0.108297987,0,0.246,0.021,0,AGN
4FGL J1943.9+2841,64.169235,2.3913786,1325.2522,-21.4215461,2.5329924,0.26934564,0.3608615,2.434732,0.99788296,-0.60085547,0.005416092,0.6666667,-0.56882364,-0.70385224,-0.99990416,-0.76924306,1.93710189,PowerLaw,0.18938465,0.67835706,,,,,0,0,9,0.904342507,0.095657493,0.908287674,0.091712326,0.814867379,0.185132621,0.92853732,0.07146268,0,0.005,0,0,AGN
4FGL J1944.8+4301,76.8197,9.266343,2583.255,-21.6713146,2.1020303,0.34089816,0.4558319,3.5916317,-0.9999648,0.9999693,0.002074726,0.6666667,-0.30742165,-0.05690741,-0.9334083,-0.9996539,1.29262717,LogParabola,0.22652586,0.36477268,3FGL J1944.8+4300,,,,0,0,0,0.271336254,0.728663746,0.793259507,0.206740493,0.797230838,0.202769162,0.805655481,0.194344519,1,0.117,0,0,MIXED
4FGL J1946.5-1527,24.861954,-19.010408,1524.1821,-21.8367917,2.322272,0.21912181,0.2963011,2.8492277,-0.9996805,0.9993581,0.003254939,0.6666667,-0.5605953,-0.5923369,-0.935211,-0.9999855,1.99838591,PowerLaw,0.1466525,0.4097113,,,,,0,0,0,0.991729503,0.008270497,0.941792041,0.058207959,0.941889995,0.058110005,0.938593139,0.061406861,0,0,0,0,AGN
4FGL J1947.0+0031,39.839317,-12.098929,2874.4172,-21.7622591,2.05314,0.32497904,0.57870823,3.7832127,-0.8325167,0.9996517,0.008725851,0.6666667,0.5317561,-0.4340361,-0.8206882,-0.9992283,2.64524913,LogParabola,0.27117804,1.4185379,,,,,0,0,0,0.998903137,0.001096863,0.924995377,0.075004623,0.975143581,0.024856419,0.935094001,0.064905999,0,0.007,0,0,AGN
4FGL J1947.1+1729,54.824173,-3.8491445,2696.335,-22.1130446,2.1806996,0.42912453,0.49182966,2.088866,-0.98195845,0.9994824,0.00387211,0.6666667,-0.5437888,-0.36748368,-0.8472024,-0.9996211,2.46415472,PowerLaw,0.40697244,0.68168074,,,,,0,0,0,0.999091909,0.000908,0.964937596,0.035062404,0.987878944,0.012121056,0.967261986,0.032738014,0,0,0,0,AGN
4FGL J1947.6-1121,28.913813,-17.564497,1277.2596,-21.5807638,2.3816051,0.14286993,0.21974564,2.8761833,0.9911472,-0.406407,0.003054551,0.6666667,-0.6725896,-0.6462098,-0.9143664,-0.9891219,1.39679502,PowerLaw,0.09781117,0.31749398,3FGL J1947.4-1121,,,,0,0,0,0.822752025,0.177247975,0.761912522,0.238087478,0.639217629,0.360782371,0.896297183,0.103702817,0,0.105,0.008,0,AGN
4FGL J1948.0-2845,11.696633,-24.218626,880.2557,-22.2711701,2.5092137,0.3269622,0.17959824,1.3152541,0.99883157,-0.56127113,0.00494227,0.6666667,-0.48770037,-0.70935583,-1,0.98491704,2.18661321,PowerLaw,0.17577052,0.5498348,,,,,0,0,4,0.998839197,0.001160803,0.973585856,0.026414144,0.981246645,0.018753355,0.965940542,0.034059458,0,0,0,0,AGN
4FGL J1948.9+3414,69.51043,4.243934,2234.6047,-21.2865925,2.282389,0.28455308,0.76445866,4.3870716,-0.9969991,0.99542713,0.006610727,0.6666667,-0.28533044,-0.5438623,-0.999844,0.4930171,2.43486913,LogParabola,0.20835641,0.13044843,,,,,0,0,0,0.576400149,0.423599851,0.796235771,0.203764229,0.882869572,0.117130428,0.752063032,0.247936968,0,0.105,0,0,AGN
4FGL J1949.2-1453,25.696152,-19.38721,1337.0972,-21.3532665,2.363331,0.1577691,0.30475965,3.7890835,-0.45815346,-0.48063067,0.003781058,0.6666667,-0.6081995,-0.6376094,-0.95643437,-0.999965,1.78048081,LogParabola,0.112654455,0.38428694,3FGL J1949.5-1454,,,,0,0,0,0.708900521,0.291099479,0.852688386,0.147311614,0.843527856,0.156472144,0.820464523,0.179535477,0,0.021,0,0,AGN
4FGL J1950.6+2416,61.112038,-1.1309466,1542.9313,-20.7445572,2.5582533,0.21449341,0.28574392,3.133952,-0.8170021,0.9985785,0.005627219,0.6666667,-0.74574065,-0.7943636,-0.99908316,-0.651235,2.05094168,LogParabola,0.13865715,0.45586944,,,psr,PSR J1950+2414,0.72,0,266,0.827163431,0.172836569,0.885992641,0.114007359,0.802697932,0.197302068,0.7943651,0.2056349,0,0.015,0.001,0,AGN
4FGL J1951.0+2523,62.12005,-0.6483834,1186.086,-20.5248427,2.6038942,0.26939863,0.61085343,4.559081,0.99489295,-0.12554409,0.007874245,0.6666667,-0.49580106,-0.85572016,-0.99999493,0.62054837,1.9540262,LogParabola,0.24762772,0.7801797,,,,,0,0,0,0.477701343,0.522298657,0.437323732,0.562676268,0.307395831,0.692604169,0.517700419,0.482299581,1,0.696,0.997,0.367,MIXED
4FGL J1951.3-8015,313.73013,-29.231207,1160.7267,-22.1096901,2.555662,0.3490985,0.21241783,1.372881,-0.88750917,-0.256818,0.006134675,0.6666667,-0.57165474,-0.685375,-0.99161613,-0.9976149,2.10492665,PowerLaw,0.22167659,0.7316519,,,,,0,0,0,0.999660493,0.00034,0.980207958,0.019792042,0.997174655,0.002825345,0.977831988,0.022168012,0,0,0,0,AGN
4FGL J1951.6+2621,63.011917,-0.27080056,1471.4938,-20.4784796,2.5390482,0.18767132,0.37220293,3.7285352,-0.99676687,0.99607027,0.007444061,0.6666667,-0.5126079,-0.87075645,-0.82622635,-0.9999998,1.72514479,LogParabola,0.09690616,0.668587,,,,,0,0,5,0.607746157,0.392253843,0.721502373,0.278497627,0.699308604,0.300691396,0.668605475,0.331394525,0,0.174,0.243,0.002,AGN
4FGL J1953.5+3841,73.83676,5.68631,1458.4001,-21.1857065,2.3696864,0.11113585,0.101176836,1.4204133,0.7101265,0.823366,0.000979,0.6666667,-0.73429394,-0.61579615,-0.80280864,-0.31741512,2.44065179,PowerLaw,0.09749957,0.09048889,3FGL J1953.3+3847,,,,0,0,0,0.996861258,0.003138742,0.967295237,0.032704763,0.973230428,0.026769572,0.991985665,0.008014335,0,0,0,0,AGN
4FGL J1954.5+2420,61.63247,-1.8682328,1860.4418,-21.0115622,2.47563,0.3667712,0.8388975,3.476271,0.99495226,-0.66522723,0.011691637,0.6666667,-0.19103028,-0.7664919,-0.99999595,0.9505514,2.39225924,LogParabola,0.36277485,2.0889597,,,,,0,0,12,0.860062285,0.139937715,0.821739054,0.178260946,0.810307709,0.189692291,0.726442792,0.273557208,0,0.061,0,0,AGN
4FGL J1954.8+2543,62.838474,-1.2185556,1030.7192,-20.978705,2.6430466,0.28097418,0.36402994,3.3132427,0.9995075,0.4702205,0.014468801,0.6666667,-0.8361769,-0.80626297,-0.97049946,-0.99736893,1.79481284,LogParabola,0.17375383,0.9245629,,,unk,ERC217 G062.84-01.20,0.71,0,17,0.811348018,0.188651982,0.557589059,0.442410941,0.38792971,0.61207029,0.783062982,0.216937018,0,0.462,0.869,0,MIXED
4FGL J1955.3-5032,348.10245,-30.511244,1052.4172,-22.4316236,2.4703767,0.120275326,-0.07169782,1.2182086,-0.74332863,-0.5835522,0.000309,0.6666667,-0.7927648,-0.5772613,-0.56903493,-0.54350215,2.56706464,PowerLaw,0.045878213,0.15284695,,,,,0,0,0,0.999972452,2.75e-05,0.982994034,0.017005966,0.9998024,0.000198,0.998790652,0.001209348,0,0,0,0,AGN
4FGL J1956.6-7011,325.2167,-30.905136,2379.1008,-22.0234685,2.293217,0.34469786,0.99996316,3.9617593,0.9846807,-0.7256105,0.003363849,0.6666667,0.51309866,-0.48875627,-0.9999996,0.49396506,2.26200848,LogParabola,,0.033683315,,,,,0,0,2048,0.992110797,0.007889203,0.891747876,0.108252124,0.943535813,0.056464187,0.898366233,0.101633767,0,0.032,0,0,AGN
4FGL J1957.6+1230,51.784195,-8.5456505,1848.3081,-22.2148527,2.3263857,0.27288485,0.1574807,1.1351923,-0.8818134,-0.5486223,0.003200821,0.6666667,-0.36571476,-0.7106576,-0.29115665,-1,2.24419321,PowerLaw,0.1560422,0.5614865,,,,,0,0,0,0.999861316,0.000139,0.973910366,0.026089634,0.999175721,0.000824,0.989677125,0.010322875,0,0,0,0,AGN
4FGL J1959.3-6121,335.52145,-31.649939,8235.528,-23.5637211,1.6962671,0.5235891,0.99931496,3.2322264,-0.9624298,0.79316354,0.001519393,0.6666667,-0.8656433,0.906056,-0.5316957,-0.5128372,2.5756127,LogParabola,,0.019325176,,,,,0,0,2048,0.999234436,0.000766,0.955245735,0.044754265,0.99731375,0.00268625,0.973749087,0.026250913,0,0.004,0,0,AGN
4FGL J1959.9+1833,57.313065,-5.9339004,1510.067,-21.9933666,2.4699879,0.26007208,0.3357432,2.5919774,0.9960117,-0.5173147,0.005760213,0.6666667,-0.63712275,-0.57720315,-1,0.98453915,1.37019408,PowerLaw,0.20363325,0.5928778,,,unk,ERC217 G057.18-05.97,0.6,0,4,0.997204507,0.002795493,0.832112853,0.167887147,0.764807665,0.235192335,0.95167895,0.04832105,0,0.046,0,0,AGN
4FGL J2001.5-0958,31.776405,-20.069809,1002.0881,-22.3349738,2.5270913,2.0416906,0.61397344,1.3627352,0.8696443,-0.25129992,0.00215664,0.6666667,-0.854871,-0.69159627,-0.6758831,-0.109058626,1.44834433,PowerLaw,1.1210251,0.23542388,,,,,0,0,0,0.998662885,0.001337115,0.969490409,0.030509591,0.931353539,0.068646461,0.951566091,0.048433909,0,0,0,0,AGN
4FGL J2005.8+3357,71.098526,1.0918635,3380.748,-20.9404449,2.3367805,0.11599025,-0.04815224,1.0597222,0.39473534,0.97928727,0.000733,0.6666667,-0.7437966,-0.7762551,-0.7233222,0.045480955,2.61251392,PowerLaw,0.03987562,0.11056147,,,,,0,0,24,9.22e-11,1,0.969449081,0.030550919,0.982822864,0.017177136,0.983888826,0.016111174,1,0,0,0,MIXED
4FGL J2006.0-6538,330.4363,-32.194798,12889.34,-23.7130658,1.5954944,0.5629671,0.21626592,1.0897357,-0.9996352,0.998123,0.000971,0.6666667,0.9986777,-0.35715246,-0.58911574,0.23062848,1.10649954,PowerLaw,0.2803527,0.71164393,,,,,0,0,0,0.999430735,0.000569,0.948045437,0.051954563,0.991913426,0.008086574,0.994830351,0.005169649,0,0.01,0,0,AGN
4FGL J2006.4-0354,38.106358,-18.462978,2684.244,-22.3337655,2.1922445,0.19261667,-0.00559526,0.061891977,-0.9221555,0.9997652,0.000626,0.6666667,-0.8177731,-0.6187385,-0.18547961,-0.997998,2.09107637,PowerLaw,0.07910338,0.22089994,,,,,0,0,4,0.999757779,0.000242,0.9732869,0.0267131,0.999277768,0.000722,0.994439468,0.005560532,0,0,0,0,AGN
4FGL J2007.2-3157,9.644623,-29.11403,2135.0957,-21.7558425,2.1100492,0.18602645,0.2572013,2.4896164,-0.96576446,0.99847037,0.003226783,0.6666667,-0.30959648,-0.65425676,-0.77420115,-0.9732803,0.983619533,PowerLaw,0.14363243,0.45605758,,,,,0,0,0,0.976962816,0.023037184,0.888078317,0.111921683,0.880938549,0.119061451,0.912361875,0.087638125,0,0.018,0,0,AGN
4FGL J2007.9+2511,63.952477,-4.0056634,1548.5626,-20.9039714,2.264317,0.17640199,0.3265705,3.8316746,0.99985325,0.050456006,0.005341849,0.6666667,-0.24130401,-0.6339389,-0.8847637,-0.7069473,0.583037405,LogParabola,0.1907385,0.701606,,,,,0,0,0,0.973645038,0.026354962,0.402203738,0.597796262,0.154033253,0.845966747,0.659880403,0.340119597,0,0.733,1,0.003,MIXED
4FGL J2008.4+1619,56.454803,-8.827298,3417.4263,-22.2225176,2.09883,0.9356044,0.9991629,1.7319572,-0.6699388,-0.8748386,0.001905841,0.6666667,-0.75862324,0.032023277,-0.5251288,-0.999738,2.17020453,PowerLaw,0.04562101,0.060030837,,,,,0,0,4,0.999346768,0.000653,0.96910044,0.03089956,0.995859494,0.004140506,0.987037897,0.012962103,0,0,0,0,AGN
4FGL J2009.9-2116,21.3239,-26.352562,2431.4626,-21.7968741,2.096843,0.26512358,0.6123939,3.9951847,-0.9932482,0.99963725,0.004914082,0.6666667,0.55056167,-0.632953,-0.8804855,-0.9999996,1.60790628,LogParabola,0.24883981,0.6939604,3FGL J2010.0-2120,,,,0,0,0,0.985210093,0.014789907,0.76737136,0.23262864,0.843324517,0.156675483,0.829823361,0.170176639,0,0.143,0,0,AGN
4FGL J2012.1-5234,345.96164,-33.27728,7529.7524,-22.6538366,1.8028088,0.09276724,-0.122228615,2.2584121,-0.66079414,-0.75095046,0.000167,0.6666667,-0.7686858,0.04008424,-0.78079116,0.121911585,1.07672847,PowerLaw,0.033365626,0.1885726,,,,,0,0,0,0.999935011,6.5e-05,0.95780848,0.04219152,0.988499772,0.011500228,0.995763494,0.004236506,0,0.003,0,0,AGN
4FGL J2013.9-8717,305.81165,-28.05511,6185.6367,-23.1127145,1.8299717,0.4292196,0.37643105,1.7759942,-0.99999577,-0.1154063,0.001306266,0.6666667,0.99851567,-0.05815522,-0.41336805,-0.6481113,1.41991731,PowerLaw,0.28326833,0.50662684,,,,,0,0,0,0.999504412,0.000496,0.965676525,0.034323475,0.998690282,0.001309718,0.984719306,0.015280694,0,0,0,0,AGN
4FGL J2017.3+3525,73.62167,-0.07991234,6769.9824,-21.9002775,2.1486278,0.3564034,0.99999994,3.6851814,0.98669535,0.9992891,0.001804471,0.6666667,-0.72985506,0.3494925,-0.76871264,-0.99998695,1.07680385,LogParabola,,0.021911103,,,,,0,0,2052,0.153365711,0.846634289,0.759764148,0.240235852,0.111683798,0.888316202,0.811425401,0.188574599,1,0.192,1,0,MIXED
4FGL J2019.6+0616,49.110733,-16.390066,2789.4805,-22.1345043,2.22766,0.24734844,0.11480171,1.1284887,-0.14041013,0.99110097,0.001654971,0.6666667,-0.57296944,-0.71659714,-0.77710074,-0.24135493,2.33994676,PowerLaw,0.120414965,0.33686307,,,,,0,0,16,0.999344356,0.000656,0.970655128,0.029344872,0.991104034,0.008895966,0.993368405,0.006631595,0,0,0,0,AGN
4FGL J2021.9+3609,74.74949,-0.42512813,27158.355,-22.6982496,1.5736389,0.54344434,0.999799,2.7981892,-0.9703541,0.70718986,0.000655,0.6666667,-0.7781871,-0.9885649,0.9653765,0.13827264,1.80676696,PowerLaw,0.06435646,0.022289684,,,,,0,0,0,0.996726099,0.003273901,0.921843909,0.078156091,0.604807675,0.395192325,0.972739787,0.027260213,0,0.026,0.37,0,AGN
4FGL J2023.3-1947,24.155886,-28.770535,709.1831,-22.1738287,2.6055503,0.1818016,0.17914061,1.7232062,-0.3647247,-0.5648244,0.004317957,0.6666667,-0.76340723,-0.66772014,-0.999936,0.9720349,1.47612382,PowerLaw,0.12596074,0.3324332,,,,,0,0,0,0.997043058,0.002956942,0.971868758,0.028131242,0.972263696,0.027736304,0.972635833,0.027364167,0,0,0,0,AGN
4FGL J2026.0+4718,84.33202,5.3418074,2039.8317,-21.6404205,2.4523525,0.3046907,0.68946385,2.8695068,-0.99214715,0.9954168,0.00352869,0.6666667,-0.05068877,-0.52478194,-0.9848487,-0.9999933,2.19011462,PowerLaw,0.2692744,0.5142629,3FGL J2026.4+4709,,,,0,0,0,0.850021436,0.149978564,0.922090468,0.077909532,0.924768144,0.075231856,0.903129678,0.096870322,0,0.006,0,0,AGN
4FGL J2026.3+1431,57.273228,-13.444169,2422.4976,-21.6284309,2.0565536,0.308706,0.5713282,4.107795,-0.98561656,0.9999061,0.008649293,0.6666667,-0.19367322,-0.27870584,-0.8710859,-0.99921495,1.35251221,LogParabola,0.22981621,1.6185498,3FGL J2026.3+1430,,,,0,0,0,0.796244542,0.203755458,0.712806861,0.287193139,0.759094255,0.240905745,0.822055232,0.177944768,0,0.219,0,0,AGN
4FGL J2027.0+2811,68.832726,-5.882263,985.56805,-20.4529735,2.4575849,0.16420376,0.69872063,7.7067947,1,-0.089602865,0.003411626,0.6666667,-0.48417282,-0.91010475,-0.99999714,0.9644189,2.22857683,LogParabola,0.15187041,0.28484663,3FGL J2026.8+2813,,,,0,0,0,0.002923001,0.997076999,0.333396242,0.666603758,0.061168121,0.938831879,0.182939728,0.817060272,1,0.805,1,1,PSR
4FGL J2029.4+1013,53.94401,-16.394358,870.9056,-22.3333925,2.5941465,0.5799049,0.6469116,1.4233786,-0.72347987,-0.8670358,0.006031722,0.6666667,-0.35240194,-0.77897006,-1,0.9979874,1.54272489,PowerLaw,0.5006208,0.580058,3FGL J2028.7+1012,,,,0,0,0,0.99929831,0.000702,0.973561447,0.026438553,0.986655393,0.013344607,0.946235201,0.053764799,0,0,0,0,AGN
4FGL J2029.5-4237,358.23254,-35.488316,1074.3041,-21.6273478,2.4682896,0.22618307,0.99996823,5.652694,0.9998848,-0.16414894,0.002692596,0.6666667,-0.5023386,-0.99854577,-0.81506914,-0.9920653,1.29393945,LogParabola,,0.002139192,3FGL J2029.5-4232,,,,0,0,2048,0.869429576,0.130570424,0.49703158,0.50296842,0.230946487,0.769053513,0.609300644,0.390699356,0,0.594,1,0.03,MIXED
4FGL J2030.3-5038,348.38428,-36.06363,8719.894,-22.8684214,1.6926519,0.18638635,0.045012042,0.56364024,-0.974831,0.99698955,0.000451,0.6666667,0.8270762,-0.14853787,-0.40529937,-0.36887363,2.46470948,PowerLaw,0.08470793,0.29463646,,3FHL J2030.2-5037,,,0,0,0,0.999985864,1.41e-05,0.969090419,0.030909581,0.999849684,0.00015,0.999004532,0.000995,0,0,0,0,AGN
4FGL J2030.5+2235,64.663345,-9.738138,6582.283,-22.6657755,1.7838628,0.4930108,0.9645927,2.4493475,0.9995468,-0.9999692,0.001525389,0.6666667,0.99786675,0.4392203,-0.55042076,-0.6267532,2.22707967,PowerLaw,0.3009801,0.13087063,,3FHL J2030.4+2236,,,0,0,0,0.999532799,0.000467,0.945013312,0.054986688,0.983073766,0.016926234,0.989355082,0.010644918,0,0.008,0,0,AGN
4FGL J2035.0+3632,76.59704,-2.3414528,2309.3037,-19.753877,2.1688232,0.12334322,0.7885626,10.6892605,-0.99973315,0.9999849,0.000544,0.6666667,0.023417234,-0.4392802,-0.932925,-0.9954331,2.08774968,LogParabola,0.13114673,0.13721721,3FGL J2035.0+3634,,,,0,0,0,8.28e-05,0.999917162,0.343477404,0.656522596,0.012997486,0.987002514,0.07379698,0.92620302,1,0.782,1,1,PSR
4FGL J2035.3+0557,50.962204,-19.88716,537.833,-22.607783,2.7862515,0.14320542,-0.033155438,0.40763953,-0.4171974,-0.7973943,0.001537683,0.6666667,-0.9513061,-0.06915828,-0.495267,-0.99906266,2.07044332,PowerLaw,0.072984956,0.14949247,,,,,0,0,4,0.999566806,0.000433,0.97809073,0.02190927,0.998884461,0.001115539,0.995047338,0.004952662,0,0,0,0,AGN
4FGL J2036.2-0207,43.549377,-24.184753,1625.7029,-22.2425281,2.2543166,0.30201223,0.34612024,2.2069266,-0.8865437,0.99918216,0.007783864,0.6666667,-0.5007436,-0.7283074,-0.99999166,0.9999016,1.80682434,PowerLaw,0.2734062,0.95538473,,,,,0,0,0,0.998623607,0.001376393,0.961874153,0.038125847,0.975537005,0.024462995,0.956854953,0.043145047,0,0,0,0,AGN
4FGL J2036.3+5642,92.9894,9.512304,1202.0709,-22.1281466,2.5756807,0.24398272,0.16878183,1.3118293,0.99963987,-0.49554163,0.015993537,0.6666667,-0.8000472,-0.6822497,-0.9993147,0.9892767,1.14272993,PowerLaw,0.1845241,1.5999264,,,,,0,0,0,0.998339804,0.001660196,0.944272085,0.055727915,0.87319008,0.12680992,0.962772264,0.037227736,0,0,0,0,AGN
4FGL J2037.0-2826,15.615147,-34.404167,671.33044,-21.7932346,2.5551834,0.12606385,0.15340076,1.9517088,-0.22276309,-0.5327866,0.006670803,0.6666667,-0.71953994,-0.8594561,-0.6205477,-0.9999996,2.88355801,PowerLaw,0.09935652,0.43578014,3FGL J2036.8-2830,,agn,CGRaBS J2036-2830,0.77,0,0,0.999948332,5.17e-05,0.977052393,0.022947607,0.996774914,0.003225086,0.988936061,0.011063939,0,0,0,0,AGN
4FGL J2038.4+4212,81.52714,0.5427818,1108.3757,-19.4660573,2.646717,0.10520561,0.38190722,7.23636,0.9913403,-0.48372608,0.003657018,0.6666667,-0.75347203,-0.8102236,-0.9624621,-0.22640099,1.70767367,LogParabola,0.08304601,0.26004958,3FGL J2038.4+4212,,,Cygnus Cocoon field,0,0,259,0.003552254,0.996447746,0.333705804,0.666294196,0.021572445,0.978427555,0.152002796,0.847997204,1,0.804,1,1,PSR
4FGL J2039.4-3616,6.3373585,-36.54645,963.92865,-21.2784623,2.3248901,0.2032118,0.40045238,4.0326934,-0.3704633,-0.45707503,0.004493141,0.6666667,-0.37426034,-0.7695711,-0.9991892,-0.9940356,1.78785259,LogParabola,0.14850484,0.43236062,3FGL J2038.8-3613,,,,0,0,0,0.770870136,0.229129864,0.779339526,0.220660474,0.803459769,0.196540231,0.756933024,0.243066976,0,0.07,0,0,AGN
4FGL J2039.5-5617,341.26794,-37.146523,1040.8611,-19.922858,2.1693761,0.06629494,0.2561806,8.582195,-0.31299892,-0.43767878,0.001123674,0.6666667,-0.40337038,-0.6057058,-0.93063647,-0.99984986,2.57448371,LogParabola,0.04081459,0.12551959,3FGL J2039.6-5618,,,,0,0,0,0.082089193,0.917910807,0.519846261,0.480153739,0.550341978,0.449658022,0.317534101,0.682465899,1,0.547,0.455,0.997,MIXED
4FGL J2040.1-3137,12.026606,-35.81451,569.516,-22.6600939,2.7088807,0.2115055,0.12137976,0.9521729,0.6019915,-0.8283214,0.005275505,0.6666667,-0.68810695,-0.8165005,-0.4087031,-0.99973917,1.99240301,PowerLaw,0.1573204,0.34667516,,,,,0,0,0,0.999860057,0.00014,0.977396313,0.022603687,0.993344269,0.006655731,0.981432832,0.018567168,0,0,0,0,AGN
4FGL J2040.4+0312,49.154896,-22.41711,1029.1068,-22.3676321,2.5032802,0.21237798,0.10128357,1.0591315,0.97852105,-0.509229,0.00481145,0.6666667,-0.76150346,-0.55136406,-0.99991137,-0.71427464,2.0150247,PowerLaw,0.1108147,0.5179628,,,,,0,0,0,0.997545161,0.002454839,0.974032669,0.025967331,0.972781932,0.027218068,0.990043897,0.009956103,0,0,0,0,AGN
4FGL J2041.1-6138,334.60904,-36.58385,1845.4354,-22.206923,2.210916,0.14821239,0.060908925,0.865547,0.9995238,-0.5875004,0.001106566,0.6666667,-0.5619099,-0.71788853,-0.5519862,-0.5249912,1.9879589,PowerLaw,0.07706322,0.22016475,,,,,0,0,0,0.999801597,0.000198,0.974788072,0.025211928,0.997769346,0.002230654,0.997127402,0.002872598,0,0,0,0,AGN
4FGL J2041.1+4736,86.09668,3.4537694,1283.6705,-19.4559637,2.4083326,0.07298878,0.3085494,7.6492615,-0.22964521,-0.35326532,0.001125197,0.6666667,-0.505164,-0.70816785,-0.8454321,-0.941572,1.04919502,LogParabola,0.05354574,0.12657923,3FGL J2041.1+4736,,,,0,0,0,0.001637572,0.998362428,0.335156549,0.664843451,0.026870409,0.973129591,0.047059782,0.952940218,1,0.799,1,1,PSR
4FGL J2042.1-5320,344.92477,-37.778313,3129.322,-22.783148,2.106121,0.19240832,-0.02261165,0.25927588,0.99716425,-0.65121096,0.000718,0.6666667,-0.7239153,-0.69372094,0.046381995,-0.6800413,1.22069498,PowerLaw,0.07622465,0.29991484,,,,,0,0,0,0.997917524,0.002082476,0.973231768,0.026768232,0.998363602,0.001636398,0.996359989,0.003640011,0,0,0,0,AGN
4FGL J2042.7+1519,60.25578,-16.274836,2578.4287,-22.2155928,2.1696217,0.16860202,0.06338819,0.88949203,-0.9370716,0.03519746,0.001216203,0.6666667,-0.57068175,-0.6346702,-0.3503059,-0.69188225,1.55133564,PowerLaw,0.07915484,0.2644373,,3FHL J2042.7+1520,,,0,0,0,0.999898743,0.000101,0.972803879,0.027196121,0.99750606,0.00249394,0.996018591,0.003981409,0,0,0,0,AGN
4FGL J2043.9+2051,65.06355,-13.278037,1407.0251,-22.3417685,2.2866342,0.29713893,0.3583976,2.7361293,0.9927539,0.2773242,0.005725263,0.6666667,-0.51592356,-0.7370677,-0.99984866,0.23400846,1.44592072,PowerLaw,0.21303503,0.5973934,,,,,0,0,0,0.998002715,0.001997285,0.755766331,0.244233669,0.742512302,0.257487698,0.956489546,0.043510454,0,0.12,0,0,AGN
